id,Z,female,low_income,baseline_score,D,Y
16905,1,1,0,41.7625407189371,1,62.09847794573562
16906,0,1,1,60.10013436377618,0,59.93956084770614
16907,1,0,0,36.92405736357616,0,60.47545498023329
16908,0,0,1,61.86093600265644,0,62.92716539338049
16909,1,1,0,54.6613353424417,0,64.61375013840208
16910,1,1,0,44.7718060648528,1,61.16524777332808
16911,1,1,1,41.95328142147109,1,60.31416258007079
16912,0,1,1,47.21751106501309,0,59.28774983666982
16913,1,0,0,50.32462069570328,0,64.4401027631303
16914,0,1,0,47.544505668592,0,66.2175086011455
16915,1,1,0,51.3655712313377,1,64.38673958773803
16916,1,0,0,53.72821102737979,0,62.80147686361384
16917,0,1,0,56.70676544961034,0,64.80587086435169
16918,1,0,0,59.81764345758747,1,63.72151405971355
16919,0,0,1,42.26050256959694,0,59.89426906925836
16920,0,0,1,53.55556832278499,0,60.03521067486432
16921,0,0,0,73.90942860327371,0,65.11471379038983
16922,0,1,0,59.22406003168319,0,64.66355320573481
16923,1,1,1,35.78174714396474,1,60.96988874568288
16924,1,0,1,53.16128605870118,1,65.16295222656959
16925,1,0,1,43.18649074495568,1,61.53506729664333
16926,1,1,0,60.60561569142686,1,64.63697822108588
16927,1,1,0,49.0641305293281,1,62.68725498744192
16928,0,0,1,59.54063086202781,0,63.89133402800714
16929,0,0,0,35.30820058606156,0,60.07167140836319
16930,0,0,1,33.99407279664986,0,61.56076225281826
16931,0,1,1,35.55666176669619,0,58.23142016344259
16932,0,0,1,47.38212067318769,0,61.17052049321209
16933,1,1,0,67.99838157629102,1,67.35135346884238
16934,1,1,1,39.97961751677706,1,61.35438950445995
16935,0,1,0,62.81455516503713,0,66.51536593700443
16936,1,0,0,43.68992816114418,1,62.45681016339264
16937,0,0,1,48.10803482513658,0,56.50362356990529
16938,0,0,0,53.36786438276373,0,63.9396442474497
16939,0,0,1,58.58683377714132,0,62.13643251636199
16940,0,1,0,52.59074210981864,0,62.22299790428226
16941,0,1,1,65.09041205908602,0,64.06605031148455
16942,1,1,1,44.241220997635,1,61.27828555200786
16943,0,1,0,41.90539747946274,0,61.10078664825353
16944,1,1,1,28.30006834355377,1,61.43517457440491
16945,1,0,0,59.76936713558766,1,61.97941209151521
16946,1,0,1,57.40531937852744,1,67.96096692616271
16947,0,1,1,44.52168742020267,0,56.98740255671925
16948,0,1,1,54.69472707777508,0,60.47547794492656
16949,1,0,0,48.74596458593861,1,63.43497987316491
16950,0,1,0,47.9483257070747,0,64.401705914179
16951,0,0,1,40.88572253722321,0,59.39726335067242
16952,1,0,1,40.8351253559991,1,63.66671528038763
16953,0,1,0,49.81555408568718,0,63.6860845886582
16954,0,1,0,47.12670201402373,0,62.65214737501783
16955,1,1,1,44.84778343302829,0,59.60223124361168
16956,0,0,1,50.43091992603627,0,62.12790709595566
16957,0,1,0,44.10875661894005,1,61.54419105186064
16958,1,0,1,40.58849065459074,1,60.00200555275615
16959,1,0,0,47.75809634936481,1,59.98247398618198
16960,0,1,1,69.32153333057038,0,64.88752613732707
16961,1,1,0,61.66591050909999,1,65.27759687980958
16962,1,0,0,48.28635311421006,1,65.70008373729345
16963,0,0,0,59.05293422002315,0,63.72552093223898
16964,0,1,1,58.64543364048788,0,61.85114022187011
16965,1,1,0,46.6113751731787,1,61.80723066553749
16966,0,1,0,36.24786330879675,0,61.33395072440568
16967,1,1,1,36.0888765656598,1,58.7981349241816
16968,1,1,0,59.70861900806165,1,64.61958366607303
16969,0,0,1,31.05717716674085,1,54.0345515680527
16970,1,0,0,43.52844167846163,0,61.93074271855954
16971,0,1,0,46.76392469963302,0,61.93000600829446
16972,0,0,0,61.09990227471351,1,64.45882491571
16973,0,1,0,62.34426872869957,1,63.38436495638704
16974,1,1,0,64.66588951409376,1,67.68212880004064
16975,0,0,1,41.40766117322553,1,60.17485759129385
16976,1,1,0,56.31820951447592,1,62.43879591148734
16977,1,0,1,46.57747383317104,1,61.31215092437442
16978,1,0,1,53.43147307950579,0,59.79929834776626
16979,1,0,0,38.36068984772914,0,62.29133417756442
16980,1,1,1,44.44780267403651,0,58.94904718658475
16981,1,0,0,72.98502889992247,1,67.93789945701981
16982,1,0,1,52.33235897942355,1,63.22912938559209
16983,1,0,0,39.22669348665556,0,60.87343028678389
16984,0,1,1,46.45839619858847,0,60.30020239214055
16985,1,0,1,41.31875666756487,1,63.59603640889956
16986,1,1,0,51.71031083049115,1,64.7284844702519
16987,0,0,1,42.29892572237341,0,60.61097960378083
16988,1,0,0,25.26095724595785,1,63.56331004036328
16989,0,0,1,57.35437505503211,0,59.7891133379932
16990,1,1,1,53.63321026439347,1,61.04204390190007
16991,0,0,1,31.34884307727998,0,57.44172642093908
16992,1,0,1,46.215344502286,1,65.02449865456975
16993,0,0,0,73.00086310206596,0,67.95168483735291
16994,0,0,0,45.78040801888385,0,63.42132467428922
16995,0,1,1,32.12804217231834,1,63.12720917491811
16996,1,0,0,50.00151883973508,1,61.96669269176137
16997,0,1,0,37.75907279619469,0,60.55191819053211
16998,0,0,1,45.84444050533369,0,57.77032242139897
16999,1,0,0,35.22808406095903,0,57.21454111103078
17000,0,1,1,35.70674739858003,0,61.63094963744139
17001,0,0,0,50.9265527581099,0,61.25667290580319
17002,1,1,0,49.98124807150881,1,66.22631163934294
17003,1,0,0,53.40650319608712,1,64.54940571704481
17004,0,1,0,31.73918011316256,0,56.83887970763478
17005,1,1,0,34.07918343045301,1,59.21518964263998
17006,0,1,0,49.00089118036783,0,63.11083961952426
17007,0,1,0,56.83367309775826,0,62.00565257322405
17008,1,0,1,29.28323555290531,1,56.91952206705754
17009,1,0,0,51.13047298083702,1,61.50877097128149
17010,1,0,1,55.98186257747699,0,60.96589305595472
17011,1,0,0,53.51526814372752,0,61.87578891831707
17012,1,1,0,57.68966498775325,0,63.69863039450743
17013,0,0,0,41.63244580823086,1,59.11062921340021
17014,0,0,1,49.96732168425049,1,58.15511535336492
17015,0,1,1,57.02389563357396,0,63.158899533214
17016,1,1,1,48.7714935058254,1,60.54332724903308
17017,0,1,1,47.33687628012022,0,60.56900647433057
17018,1,0,0,41.82343972616602,0,59.91674012361123
17019,1,0,0,57.4594339190426,1,64.10568292449595
17020,0,0,0,40.62981698497328,0,61.09008689160635
17021,1,0,1,43.6920515347927,1,59.14779962866094
17022,1,0,0,59.86984069019172,1,63.23943350419225
17023,0,0,1,63.03769322257106,0,63.39815570543606
17024,1,0,1,45.48490838801064,1,64.40017563716233
17025,0,1,0,46.04214388421052,1,64.09521941768385
17026,1,1,0,21.91439719335138,1,61.6268407608267
17027,1,0,1,36.83546034003621,1,63.72546587165511
17028,0,1,0,41.35018009245881,0,62.64405188775343
17029,0,0,1,51.74592358036978,0,61.00343184675542
17030,0,0,0,57.09890581860787,0,61.95689382423161
17031,1,0,1,55.19130425653099,1,63.87898597139816
17032,0,0,1,41.45295664390773,0,57.17617172720735
17033,1,0,0,46.72493000799444,0,59.57612066495144
17034,1,1,1,72.16373263563912,1,66.11504483960846
17035,0,0,0,51.82551072818482,0,63.559237365903
17036,0,1,1,72.47413744285268,0,64.17154750924622
17037,1,0,0,42.96711613133847,0,61.84636267752817
17038,0,1,1,44.03718170578562,0,63.25140458415655
17039,0,1,0,55.86170741714761,0,61.67714006604012
17040,0,0,0,51.56123638658334,0,63.90921721277517
17041,1,0,0,57.94893237371146,1,63.25050265287748
17042,1,1,0,56.58000429708103,1,61.10463210417855
17043,0,0,1,67.32925803597283,0,62.76126195817692
17044,0,1,1,49.34395330601868,1,63.33753761087197
17045,1,1,0,36.82432361435572,1,62.31956218036436
17046,1,1,1,63.47711395036643,1,61.63640242180202
17047,0,0,1,50.72604845665833,0,59.45380292492104
17048,0,1,1,56.48707143399617,0,61.55954518755731
17049,0,1,1,48.37002146764895,1,60.59893425214874
17050,1,1,0,53.43167921123828,0,63.09649460300102
17051,0,0,0,49.72894845973366,0,61.78196442982716
17052,0,1,0,30.93967502713159,0,58.69012169884026
17053,0,0,1,44.52748594238487,0,59.65195895291595
17054,0,1,0,60.01871716154352,0,61.60117643141916
17055,0,0,0,68.7200555791604,0,64.38514120087962
17056,0,0,1,49.2874883654926,0,59.39461757433379
17057,0,1,1,54.75456242950465,0,61.49489723878799
17058,1,1,1,46.45047757022108,1,59.07104815740816
17059,1,0,1,33.07253027094549,0,62.51218793517955
17060,1,0,0,46.18044372047873,1,61.09955784498497
17061,0,1,0,70.10423392486756,0,67.93260109375892
17062,0,1,1,52.70569398368937,0,59.80764314816926
17063,1,0,1,42.73665233954944,0,61.1702978914257
17064,1,1,1,43.117819048659,0,59.81503205678261
17065,1,0,0,51.421504638954,1,66.49354536811981
17066,1,1,1,43.28590999969279,1,61.07013330817092
17067,0,1,0,48.19315856425321,0,65.00157840243523
17068,1,1,0,65.45016948971677,0,65.28828058793951
17069,1,1,1,64.08637625143183,0,64.81782975277513
17070,1,1,1,35.19504011726458,1,60.1994625882724
17071,0,1,0,53.33984784862623,0,64.72434422763767
17072,0,0,0,49.37341365739665,0,63.71790578197744
17073,1,0,0,29.5330526532132,0,61.12462382018516
17074,0,1,1,43.60135431439753,0,58.76192346168756
17075,0,1,1,59.20785987874237,0,60.43186222878893
17076,0,0,1,49.50097245077836,1,59.36603399022354
17077,0,0,0,47.52809163036618,0,62.74464328048874
17078,0,0,1,33.9590732876914,0,60.06635505328638
17079,0,0,0,47.25395746011356,0,62.75021644406527
17080,0,0,0,51.21832932157837,0,64.5993073622253
17081,1,0,0,37.15143116717194,1,63.00474584877675
17082,1,0,0,71.43966082977261,1,61.18111916808058
17083,1,0,0,49.95566426125374,1,63.92221013702829
17084,1,0,0,38.84937673522634,1,65.51212861795689
17085,1,1,1,33.05212383158153,1,56.98917663906953
17086,1,1,1,47.46771300350494,1,62.88700881677685
17087,1,0,1,33.65618471167444,1,59.49313873522065
17088,0,0,0,49.05196299106787,0,62.65401458585018
17089,0,1,0,50.81193128875118,0,61.84812867736495
17090,0,1,0,52.44513781527768,0,63.789850893947
17091,1,0,0,57.46485427942651,0,64.71186571788779
17092,0,0,1,63.11821911280256,1,62.00670861371399
17093,0,0,1,57.26538950789723,0,60.54346976075322
17094,1,1,0,29.18341577351705,1,58.47716928294219
17095,1,0,1,68.20655789683498,1,64.0235840289818
17096,1,0,1,26.80173643951731,1,59.6721769363784
17097,0,0,1,52.68524802623146,0,58.55068944901398
17098,0,1,0,63.7150031069387,0,66.36891659275719
17099,1,1,1,35.9950975350523,0,59.89025681216879
17100,1,0,0,44.80939534168714,0,59.93914366931365
17101,1,1,0,61.10116792705181,1,62.75542060800394
17102,1,0,0,55.88291650770396,0,62.97455248543412
17103,1,0,1,39.11945303371837,1,60.432539029091
17104,0,0,1,40.96942455774024,1,58.74285392247714
17105,0,0,0,54.95463585176854,0,61.83174279135905
17106,0,0,1,44.40386479564872,1,58.90581630982025
17107,0,1,1,45.38012826337346,0,63.02166369493695
17108,1,1,1,48.4665230972113,1,63.5354135787565
17109,0,1,1,55.41451571554854,1,61.98928130870169
17110,1,0,0,61.76169120330222,1,66.7498127768343
17111,1,1,1,32.99460443756787,0,56.49210676174111
17112,0,1,1,51.1304321069253,0,61.75659547157426
17113,1,1,1,44.49066560841113,1,62.33440540082695
17114,1,0,0,39.82815136034717,0,62.4188954290706
17115,1,0,1,45.73031013721506,1,63.3877630683133
17116,0,0,1,54.65147676819882,0,62.48711982293921
17117,0,0,0,39.36916425472832,0,61.91529291757757
17118,0,1,0,77.92930280191673,0,66.64426164011421
17119,1,0,1,58.4541455642305,1,65.13275964768471
17120,1,0,1,54.60301614167447,1,65.19469955620723
17121,0,1,1,58.65869740149306,0,63.72751456603151
17122,1,1,1,39.37941602452416,0,59.08780422957512
17123,1,1,1,57.17098374647186,1,62.69322272081226
17124,1,1,1,39.27583089475329,0,61.45284683538444
17125,0,0,1,39.93367816712145,0,59.12896256306509
17126,0,0,0,38.14954208861396,0,59.02321443244006
17127,1,0,0,52.02240725777634,1,64.55108871198757
17128,1,1,1,49.10559705263966,0,61.76170420683952
17129,0,0,0,35.82870876505829,0,57.51156384680624
17130,0,1,0,51.96834618677273,0,62.25849933730761
17131,0,0,1,48.18009518643008,0,60.42037195060469
17132,1,1,1,50.19500142540234,1,60.36328647833433
17133,1,1,1,28.57198378431646,1,60.1125443479155
17134,1,0,1,55.41773488481601,1,62.90969611661529
17135,1,0,0,45.11998220287271,1,63.800811515332
17136,1,0,1,54.99944174934155,1,59.61311800320195
17137,1,0,1,37.44627508238098,1,63.96134986106988
17138,0,1,0,56.38023504668452,1,64.30946883580793
17139,1,0,0,67.71624990140404,1,63.59017675169466
17140,0,1,0,53.57560607616914,1,63.79595298733734
17141,0,1,0,58.05340224138332,1,65.54072438960344
17142,0,1,1,51.29737326472181,1,62.71259123492464
17143,1,1,1,65.44310926185734,1,66.18385556653453
17144,0,1,1,45.97316165793447,0,59.21316632951517
17145,1,1,0,27.97604641672948,1,60.64887445261834
17146,1,0,1,48.91324791625804,0,58.26027952409358
17147,0,0,0,53.95836437922009,1,62.73536960433152
17148,1,0,1,48.56627993072682,0,59.13391243840983
17149,1,1,0,56.55960116005152,0,64.83075172767192
17150,1,1,0,44.03124742652378,1,60.2324455288118
17151,1,0,1,60.12169186150572,1,62.3137969620869
17152,0,0,0,57.83035774128494,0,63.09974705373614
17153,1,1,0,32.60656665684087,1,59.27486867785208
17154,1,1,1,43.87781911327623,1,64.5357614906349
17155,0,1,1,40.47532474608987,0,62.52721613619068
17156,0,1,0,62.17170673561719,1,64.99465122245222
17157,1,1,0,44.38456496392197,0,60.92380603736252
17158,1,1,0,46.04034956081971,1,61.52700846485858
17159,0,1,1,33.7305595827099,0,58.83608370658372
17160,1,1,1,39.8482031964244,1,61.04921086930477
17161,0,0,1,37.63649110573014,0,61.80698171314238
17162,1,1,1,36.50648930257914,1,62.28409811804716
17163,0,1,1,38.03711723747308,0,57.37225660411073
17164,0,1,0,47.61088325859323,1,63.63269284275189
17165,1,0,1,36.50509986338706,1,61.74401290827815
17166,1,0,1,37.9658267515489,1,61.22516845847865
17167,1,0,1,38.04288330871158,0,61.49788336408744
17168,1,0,1,36.98943185856216,1,60.27905917919087
17169,0,1,0,61.70373227417682,0,67.4020565136138
17170,1,1,1,48.1083242916358,0,61.61394160380252
17171,1,0,1,50.91315305823466,1,62.91004697802307
17172,0,1,1,46.51458212930324,0,58.41091123379748
17173,1,0,1,36.59654338318979,1,61.43476410430559
17174,1,1,1,67.86412092210048,1,64.70269573573795
17175,1,0,0,41.58858470756203,0,61.44604367843154
17176,1,0,1,32.72217205225483,1,58.06834613733312
17177,0,1,0,57.46434133629894,0,63.38981953330308
17178,0,1,0,64.66727377157601,0,63.44930030628865
17179,1,1,1,47.87965149707903,1,61.56918521675277
17180,0,1,0,37.42068027019968,0,60.69853611535772
17181,1,1,0,61.81811594854774,0,68.38829740601895
17182,1,1,1,39.50215806188079,1,60.3234617065539
17183,0,0,0,31.47870823982754,0,59.78043998289001
17184,1,1,0,52.00209967273152,1,61.39964033996932
17185,0,0,0,37.37995618180467,0,61.15595200092818
17186,0,0,0,49.35646622319467,0,63.5744540468946
17187,1,1,1,44.71112824610347,0,59.08075685725615
17188,0,0,0,52.1633414981432,0,64.58101053569962
17189,1,0,1,58.87814154485584,0,65.54204917529474
17190,0,0,1,39.72193143349271,0,62.70959403646665
17191,1,0,0,59.1999476551,1,67.62657353961465
17192,1,1,0,42.90861514110766,1,63.37568194875285
17193,1,1,0,40.11900331894084,1,62.57956174591687
17194,1,0,1,46.89612525603935,1,59.15545528355614
17195,1,0,0,51.96634530202893,1,64.17594063051354
17196,0,1,0,47.53588289500779,1,59.29494672877654
17197,1,1,0,41.16170519158947,1,61.31678991519606
17198,0,1,0,47.10664896253352,1,65.39703488589457
17199,0,0,0,44.23222931527116,1,60.96768477549972
17200,1,1,1,46.41340274232507,0,61.16174466642821
17201,1,0,1,54.45644924601194,0,62.96799073590351
17202,0,0,0,46.05264917648021,0,59.55194120806811
17203,1,0,0,45.82579219907401,1,66.00868270728189
17204,0,1,0,48.2161164172871,1,64.52330971275154
17205,1,1,1,45.84547137360973,1,61.44337519232752
17206,0,0,0,42.22717716015073,0,63.40173618709247
17207,1,0,0,59.89089930028643,0,63.39616056023365
17208,0,1,0,38.83493156855126,0,62.8664656404666
17209,1,1,1,29.19085290734799,1,57.55136340635203
17210,1,0,0,41.67959258275758,1,58.5998343545191
17211,1,0,1,35.44893938146286,1,66.36659889190172
17212,1,1,0,53.33004573794808,1,65.06310724867501
17213,1,1,0,48.79331119431119,0,61.58059993262049
17214,0,1,1,48.64890302376615,0,60.39879333593888
17215,0,1,0,45.41858588402516,0,63.82414453051781
17216,0,0,1,44.77473009745731,0,59.7068266817503
17217,0,1,1,38.63039138736482,0,62.05871810129653
17218,0,0,1,24.13461872685174,0,57.90674563408922
17219,0,1,0,48.61605380774914,0,63.05821089144299
17220,0,0,1,39.30874093327967,0,61.56603363021966
17221,1,0,0,36.17397629627456,1,63.25888197257036
17222,0,0,1,49.1844959172662,0,59.12711536758962
17223,1,1,1,47.5008835322348,1,62.52042469332495
17224,0,0,0,55.83628684095735,0,63.15970943221308
17225,1,0,0,62.46924641059017,1,63.26669731471974
17226,1,1,0,74.02125044573677,1,67.10794852588204
17227,1,1,0,54.81003330850034,0,66.04965247545508
17228,0,1,0,57.02759543611553,0,65.21007901333572
17229,0,1,1,44.292102512385,0,61.72249483865355
17230,0,0,0,46.15327307583601,1,64.88075436371389
17231,0,0,0,43.23441669863322,0,62.8394835518549
17232,1,1,0,44.44255316027552,0,62.18105906383214
17233,0,0,0,55.08146469357296,0,59.25605325420634
17234,0,1,1,47.94517002435089,0,60.06654453819385
17235,1,1,1,41.78456242874771,1,61.32620475893955
17236,0,1,1,48.53737519823384,0,61.47999394650468
17237,0,1,1,44.7098322499364,0,59.39300881489816
17238,0,0,1,32.54865151726399,0,60.65898237782659
17239,0,0,0,44.12292655010126,0,60.92669806440992
17240,1,1,1,47.7147691468979,1,62.23843211080724
17241,0,1,1,62.09799948169795,0,64.14995234699987
17242,1,0,0,40.99145772940206,1,63.96646965950347
17243,0,0,0,39.42776942269768,0,60.59550279082399
17244,1,1,1,51.46242751944816,1,61.7155658461346
17245,1,1,0,64.83831970264646,1,67.42471636537202
17246,1,0,0,44.51863665002779,1,65.56182860591065
17247,1,0,1,60.31127514745325,1,61.97266362265967
17248,1,1,1,70.13991196702403,1,65.72819673550323
17249,0,1,1,33.33386740357278,0,62.16718939854744
17250,0,0,1,54.0473355187837,0,60.44308521943202
17251,0,0,1,51.45669677953288,0,58.44954669472289
17252,0,1,1,49.32058389567986,0,62.08355724731536
17253,1,1,1,46.26023143460109,0,62.60553482889625
17254,1,0,0,28.43364267607656,0,60.64034520533626
17255,0,0,0,32.06822671300044,0,58.31810666338569
17256,0,0,1,59.4343733142107,1,63.22269383980642
17257,1,0,1,55.68131802679773,1,66.11937243392661
17258,0,1,1,47.66634676210247,0,57.29745462234807
17259,0,0,1,60.12529937932526,0,63.16857800371774
17260,1,1,0,45.95228547239511,1,65.0816502350886
17261,1,1,0,57.64650066271996,0,61.09454034557236
17262,1,1,1,52.03196104046012,1,63.30767524621671
17263,0,0,1,45.78204828755622,0,59.72925633024222
17264,0,0,1,52.9336895572465,1,62.31892224174992
17265,1,0,1,59.86523295747013,1,63.18009755313042
17266,0,1,1,46.04487874319902,0,61.91643976917545
17267,0,1,1,67.61988423197622,1,62.02520278928644
17268,1,0,1,53.86425073038824,1,64.7267870248802
17269,0,0,0,50.68936121743051,1,62.77460011434218
17270,1,1,1,38.38158405358207,1,62.33692483380643
17271,1,1,0,47.96844789949584,1,63.10799776855269
17272,1,1,1,78.65439941668569,1,65.03757615065074
17273,1,1,0,55.48464449126206,1,63.99839052953652
17274,0,0,0,35.01975233593348,0,60.48960102221892
17275,0,1,1,40.89224570981806,0,60.44046131448115
17276,0,0,1,37.7861832430226,0,58.60894358287032
17277,0,1,0,46.0228819925688,0,62.21066818251479
17278,1,1,0,25.05839860574458,1,63.43019461107034
17279,1,0,1,43.15078378784543,1,58.40212983717864
17280,0,0,1,44.87856793454584,0,61.46414054372359
17281,0,1,1,43.89747974713283,0,61.11246130636687
17282,1,1,1,33.05592227626951,1,62.55430864592007
17283,1,1,1,35.76016293494029,1,59.78432811862854
17284,1,1,0,76.25606530535305,1,68.74115629018395
17285,1,0,1,52.42892345366742,1,63.22366294134383
17286,0,1,0,61.99303368755421,0,67.72608638086143
17287,1,1,1,40.5441837305861,1,62.03402679516562
17288,0,0,0,44.67589226984521,0,63.81615097929435
17289,1,1,1,56.22016706274248,1,61.54460017313333
17290,0,0,0,55.61713305370594,0,67.73392707975448
17291,1,0,1,48.24454488343223,0,63.85233082254069
17292,0,1,0,39.82475912683282,1,61.02889291400012
17293,0,1,0,55.6192869057027,1,65.00960023012772
17294,1,0,0,42.13621858667659,1,59.16675957441611
17295,1,1,1,44.56579913987201,1,60.85005824268414
17296,0,0,1,57.73601580808769,0,61.22708958818232
17297,0,0,1,51.85286248240208,0,64.32185678561684
17298,1,0,1,36.64015644801268,1,58.60897898286013
17299,1,1,0,52.27461582192787,1,64.04137019236916
17300,0,0,1,50.97657718331407,0,61.43918739192075
17301,0,0,0,43.09097523210731,0,60.60417816415352
17302,1,1,0,47.91947445486149,1,61.04670810876991
17303,0,1,1,46.52098498456934,0,59.36303402970594
17304,1,0,1,45.64430816955078,1,63.06903832383549
17305,0,1,1,51.31255876956179,1,58.56472388996706
17306,1,0,0,39.85179223800226,1,59.83714125737831
17307,1,1,1,51.17392028817213,1,63.40880793805049
17308,1,1,1,67.77122098546404,1,61.72647217052414
17309,0,0,0,38.79764381467582,0,61.24836667292498
17310,1,1,1,55.06837887709733,1,61.84401327817302
17311,1,1,1,42.71607520358707,1,61.19521459869237
17312,1,0,0,48.73556650897025,1,63.5652617797577
17313,0,1,0,45.70302317483213,1,63.15561764202734
17314,0,1,1,46.26082319452003,0,62.36592300983472
17315,1,0,1,34.68976400620253,1,58.58408811744059
17316,1,1,0,44.57404689390167,1,62.42621902200728
17317,1,1,0,56.6072303565235,1,64.44089462215929
17318,0,0,1,39.2477213397673,0,59.52445443220195
17319,1,1,0,63.23817922132617,1,68.07887574918733
17320,1,0,0,49.70394125407274,1,65.10080491927218
17321,0,1,1,38.91515995315517,0,65.18472173579123
17322,1,1,0,55.927836654739,0,62.29865561739117
17323,1,0,0,36.93688823252607,1,61.87148963251212
17324,0,1,1,42.06045234555424,0,58.55866150415621
17325,0,1,1,38.30549117777775,0,58.66418499524674
17326,1,0,0,57.7560285247149,1,63.64644318949178
17327,1,0,0,53.68844197882621,0,63.88018560454064
17328,0,1,1,43.02661955491397,0,60.6696497418573
17329,1,1,0,41.16817637996687,1,64.6016411757806
17330,1,0,1,42.75868956298886,0,58.49326035251634
17331,0,1,1,48.61987361123551,0,61.11263695854741
17332,0,0,1,50.39031724916874,0,60.40424560671684
17333,0,1,0,65.89125296799673,1,64.41496126614311
17334,0,1,0,42.33374888152187,0,61.69152757046112
17335,0,1,0,57.92733183343957,1,63.5344516184872
17336,0,0,0,55.45271364668575,1,63.56588121720577
17337,1,1,0,70.45975563137557,1,64.97856368090385
17338,1,0,0,63.4504643350898,1,65.52551113917784
17339,0,0,0,50.34136892546741,0,63.9408980464016
17340,0,1,1,43.9875689042152,0,61.05955088111931
17341,0,1,0,43.52843389111836,0,63.59011076693749
17342,0,0,1,29.8678875441853,0,57.80615041393938
17343,0,1,0,47.59941998295553,1,63.81375240999026
17344,1,1,1,54.56673511780942,1,59.28279886872531
17345,1,1,0,37.02438726598618,1,62.65164472261767
17346,0,1,1,61.59742760728665,0,62.45825531304515
17347,0,0,0,49.2702127223129,1,64.10006701260399
17348,1,0,0,40.69785073620924,0,59.68392382164387
17349,1,0,1,63.84955623677865,1,68.97192949010162
17350,1,0,1,54.42441783775247,1,64.3559510178829
17351,1,0,1,49.24822754936599,1,62.74498932682205
17352,1,1,0,51.83754232599217,1,64.43248867310903
17353,0,0,0,65.43246509654529,0,65.08757576726627
17354,1,0,0,51.62769330724984,0,65.56941034922762
17355,0,1,0,42.23247141830542,0,61.86863284484179
17356,0,1,1,50.7406938833897,1,62.13268756095979
17357,1,1,1,52.47624016254057,1,62.24629981995471
17358,1,0,1,34.13673411030532,1,60.94028396781387
17359,1,1,0,31.86038048180821,1,58.64827419554003
17360,0,1,0,52.05231525862306,0,64.11930374525106
17361,1,0,0,59.41852708909787,1,64.10387456892678
17362,1,1,0,51.91169207952874,1,63.8442944485639
17363,1,1,1,44.17145310316381,1,63.92964406443265
17364,0,1,0,26.25125459883452,0,58.3442091725444
17365,1,0,0,53.33589048471817,1,67.39425858566831
17366,1,1,0,49.2364474953862,1,63.83326059685291
17367,0,1,1,62.0637843480562,0,65.10924970133379
17368,1,0,0,51.20773711451922,1,64.31822991244069
17369,1,1,0,65.35232804043042,1,67.32786873857697
17370,0,0,1,49.50719039639232,1,62.13831712787768
17371,1,0,0,54.59616536508884,0,61.198262967331
17372,1,0,0,46.44591361102695,1,59.39568595374366
17373,1,0,0,59.57297735209079,1,63.66005327965431
17374,0,1,1,45.7907611049331,0,60.55955113716878
17375,1,0,0,35.50985046576911,1,62.57383897946531
17376,1,1,1,79.52289558528008,1,64.98327744899024
17377,1,1,1,39.42150004127654,1,60.23005265457464
17378,0,1,0,43.4840752052605,0,60.62366908909072
17379,0,0,1,32.276561471353,0,57.80993654895357
17380,0,1,0,72.70684462820121,1,67.13481916678866
17381,0,0,1,47.24324551840729,1,61.88035298167829
17382,0,0,1,48.62775205006493,0,62.98783374516807
17383,0,1,1,54.01381273792749,0,62.14494097880219
17384,1,0,1,45.2414542353235,1,59.51973172201323
17385,0,1,1,46.6358598119859,0,65.56534258939111
17386,0,1,1,49.70740097022864,0,60.01577014211071
17387,1,0,1,51.88475705772751,1,62.21151367958041
17388,1,1,1,61.45744239649567,1,65.186531288745
17389,1,0,0,53.38306050533762,1,65.5713626356323
17390,0,0,0,58.49645165387261,0,64.8403592389011
17391,0,0,1,59.35787089033515,0,63.2247259553589
17392,0,0,1,51.32441580003874,0,61.26254534811428
17393,1,0,0,53.81691129169935,1,62.17844752105389
17394,0,0,1,24.03250492783059,0,58.25557062667414
17395,1,0,0,56.23931082616164,1,61.72385835746511
17396,1,1,1,39.44809759099571,0,58.33460671986024
17397,0,1,0,47.50272072151235,0,65.13117412430368
17398,1,1,0,46.38493857987952,1,60.51373097855942
17399,0,1,0,61.69181344073024,0,66.56660253184951
17400,1,1,1,44.93721514317158,1,59.49543393803712
17401,1,1,1,38.54143541055586,1,59.62120527075499
17402,1,0,1,55.96136540524166,0,60.95153447009044
17403,1,1,1,40.06692603395903,0,58.68006331844998
17404,1,1,0,56.19635628323273,0,62.87556437978093
17405,1,1,0,35.16847703443877,1,60.67026482565586
17406,0,0,0,25.90131023765023,0,57.38042224201961
17407,0,0,1,38.3613617589928,1,58.58165651151612
17408,1,0,1,44.13893592936378,1,62.15251445718937
17409,1,0,0,59.6213633555122,1,65.19880719794443
17410,1,0,1,54.66606643096544,0,60.66952013323584
17411,1,1,0,62.48369578931651,1,67.09682899173369
17412,1,0,1,40.212630106421,1,58.28639458568998
17413,1,0,1,31.8792683163943,1,60.73473992414276
17414,1,1,1,34.72032943021905,0,57.37982539982262
17415,1,1,0,58.38019488116259,1,62.50323873893532
17416,1,1,1,45.397554080981,1,63.85728975319471
17417,0,1,0,58.82490558186876,1,66.67397924444202
17418,1,0,0,50.05294952749441,0,65.29488598185124
17419,0,1,0,47.93634272002394,0,63.29680396217901
17420,1,1,1,40.60756031212547,0,61.11198775199028
17421,0,0,1,49.16141709243649,0,58.87564705750424
17422,1,1,1,49.46722257630434,1,61.32993275698323
